日時,アレイ,札幌→大通り,大通り→札幌,合計
2019-01-01T22:30:00+09:00,J3,636,595,1231
2019-01-01T22:30:00+09:00,J4,869,729,1598
2019-01-01T22:30:00+09:00,J5,499,425,924
2019-01-01T22:45:00+09:00,J1,926,991,1917
2019-01-01T22:45:00+09:00,J2,484,486,970
2019-01-01T22:45:00+09:00,J3,681,562,1243
2019-01-01T22:45:00+09:00,J4,845,720,1565
2019-01-01T22:45:00+09:00,J5,492,416,908
2019-01-01T23:00:00+09:00,J1,892,939,1831
2019-01-01T23:00:00+09:00,J2,461,548,1009
2019-01-01T23:00:00+09:00,J3,579,515,1094
2019-01-01T23:00:00+09:00,J4,860,711,1571
2019-01-01T23:00:00+09:00,J5,534,453,987
2019-01-01T23:15:00+09:00,J1,852,974,1826
2019-01-01T23:15:00+09:00,J2,392,500,892
2019-01-01T23:15:00+09:00,J3,583,538,1121
2019-01-01T23:15:00+09:00,J4,868,760,1628
2019-01-01T23:15:00+09:00,J5,535,484,1019
2019-01-01T23:30:00+09:00,J1,880,904,1784
2019-01-01T23:30:00+09:00,J2,432,530,962
2019-01-01T23:30:00+09:00,J3,577,549,1126
2019-01-01T23:30:00+09:00,J4,847,767,1614
2019-01-01T23:30:00+09:00,J5,531,451,982
2019-01-01T23:45:00+09:00,J1,824,962,1786
2019-01-01T23:45:00+09:00,J2,433,521,954
2019-01-01T23:45:00+09:00,J3,552,520,1072
2019-01-01T23:45:00+09:00,J4,884,678,1562
2019-01-01T23:45:00+09:00,J5,566,526,1092
2019-01-02T00:00:00+09:00,J1,832,814,1646
2019-01-02T00:00:00+09:00,J2,497,485,982
2019-01-02T00:00:00+09:00,J3,518,498,1016
2019-01-02T00:00:00+09:00,J4,796,690,1486
2019-01-02T00:00:00+09:00,J5,539,497,1036
2019-01-02T00:15:00+09:00,J1,762,745,1507
2019-01-02T00:15:00+09:00,J2,406,405,811
2019-01-02T00:15:00+09:00,J3,627,574,1201
2019-01-02T00:15:00+09:00,J4,906,806,1712
2019-01-02T00:15:00+09:00,J5,609,566,1175
2019-01-02T00:30:00+09:00,J1,601,596,1197
2019-01-02T00:30:00+09:00,J2,347,403,750
2019-01-02T00:30:00+09:00,J3,722,668,1390
2019-01-02T00:30:00+09:00,J4,874,780,1654
2019-01-02T00:30:00+09:00,J5,604,579,1183
2019-01-02T00:45:00+09:00,J1,487,543,1030
2019-01-02T00:45:00+09:00,J2,368,409,777
2019-01-02T00:45:00+09:00,J3,706,708,1414
2019-01-02T00:45:00+09:00,J4,882,754,1636
2019-01-02T00:45:00+09:00,J5,554,566,1120
2019-01-02T05:45:00+09:00,J1,850,885,1735
2019-01-02T05:45:00+09:00,J2,753,666,1419
2019-01-02T05:45:00+09:00,J3,910,712,1622
2019-01-02T05:45:00+09:00,J4,663,721,1384
2019-01-02T05:45:00+09:00,J5,515,487,1002
2019-01-02T06:00:00+09:00,J1,733,821,1554
2019-01-02T06:00:00+09:00,J2,755,661,1416
2019-01-02T06:00:00+09:00,J3,945,781,1726
2019-01-02T06:00:00+09:00,J4,681,789,1470
2019-01-02T06:00:00+09:00,J5,560,464,1024
2019-01-02T06:15:00+09:00,J1,963,1027,1990
2019-01-02T06:15:00+09:00,J2,668,604,1272
2019-01-02T06:15:00+09:00,J3,1001,844,1845
2019-01-02T06:15:00+09:00,J4,749,773,1522
2019-01-02T06:15:00+09:00,J5,620,543,1163
2019-01-02T06:30:00+09:00,J1,1017,1065,2082
2019-01-02T06:30:00+09:00,J2,664,526,1190
2019-01-02T06:30:00+09:00,J3,987,834,1821
2019-01-02T06:30:00+09:00,J4,792,813,1605
2019-01-02T06:30:00+09:00,J5,600,515,1115
2019-01-02T06:45:00+09:00,J1,1025,1002,2027
2019-01-02T06:45:00+09:00,J2,641,543,1184
2019-01-02T06:45:00+09:00,J3,915,837,1752
2019-01-02T06:45:00+09:00,J4,728,838,1566
2019-01-02T06:45:00+09:00,J5,574,553,1127
2019-01-02T07:00:00+09:00,J1,1061,1128,2189
2019-01-02T07:00:00+09:00,J2,752,657,1409
2019-01-02T07:00:00+09:00,J3,1007,866,1873
2019-01-02T07:00:00+09:00,J4,783,854,1637
